id,member_id,term,purpose,loan_status,loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,revol_bal,revol_util,total_acc,acc_open_past_24mths,total_pymnt
55564114,59165843, 36 months,credit_card,Fully Paid,11000,13.33,372.39,RENT,67000,Verified,9530,89.1,16,5,12538.94
58502639,62343368, 36 months,credit_card,Fully Paid,5000,5.32,150.58,OWN,65000,Not Verified,23127,35.4,16,0,5143.027296
44142390,47159315, 36 months,credit_card,Fully Paid,8000,9.99,258.1,RENT,52000,Not Verified,8922,84.2,22,2,8433.5
67635543,72489264, 36 months,credit_card,Fully Paid,6000,9.76,192.93,MORTGAGE,50000,Source Verified,6851,26.8,18,2,6006.73
53894137,57434852, 36 months,credit_card,Fully Paid,29375,7.89,919.02,MORTGAGE,92000,Source Verified,28194,18.3,36,5,31834.13
59381637,63315377, 36 months,credit_card,Fully Paid,15000,10.99,491.01,MORTGAGE,67000,Source Verified,3199,41,10,1,15570.49
57722186,61474904, 36 months,credit_card,Fully Paid,35000,9.99,1129.19,MORTGAGE,170000,Verified,47317,77.7,50,1,37819.96
52058219,55487984, 36 months,credit_card,Fully Paid,15000,10.99,491.01,MORTGAGE,84000,Source Verified,4793,32.4,21,5,15305.54
59071968,62959764, 36 months,credit_card,Fully Paid,35000,11.53,1154.66,RENT,150000,Source Verified,20364,47.5,21,4,38920.64
62744167,67058879, 36 months,credit_card,Fully Paid,5000,10.99,163.67,MORTGAGE,56658,Source Verified,10304,35.8,22,5,5494.58
61543471,65662325, 36 months,credit_card,Fully Paid,20000,10.99,654.68,MORTGAGE,165000,Source Verified,23975,72.4,41,12,20459.44
51859764,55289565, 36 months,credit_card,Fully Paid,15000,7.26,464.95,RENT,75000,Not Verified,16662,93.6,29,0,15863.97
60914192,64956033, 36 months,credit_card,Fully Paid,7500,12.29,250.15,MORTGAGE,25000,Not Verified,3645,39.6,7,2,8222.36
59110440,62998204, 36 months,credit_card,Charged Off,6200,12.29,206.79,RENT,41000,Not Verified,10156,80.6,20,4,2059.43
51416332,54836053, 36 months,credit_card,Fully Paid,18400,7.89,575.66,MORTGAGE,131220,Source Verified,18189,58.5,18,5,19518.93
46757030,49904915, 36 months,credit_card,Fully Paid,28000,7.89,876,RENT,167900,Source Verified,46437,82.2,38,3,29253.49
38519739,41313683, 36 months,credit_card,Fully Paid,20000,11.99,664.2,MORTGAGE,51200,Source Verified,34104,91.7,27,5,21571.16
43215326,46222041, 36 months,credit_card,Charged Off,20000,12.29,667.06,RENT,70000,Source Verified,17579,73.2,19,6,9992.24
49158617,52467359, 36 months,credit_card,Charged Off,20000,12.69,670.9,MORTGAGE,92500,Verified,36585,99.1,30,4,8097.52
51007419,54397213, 36 months,credit_card,Fully Paid,14000,7.89,438,MORTGAGE,53000,Not Verified,12538,48.6,17,6,14760.4911
60515691,64536422, 36 months,credit_card,Fully Paid,9600,12.69,322.04,RENT,32000,Verified,12216,45.8,9,2,10742.31
45674245,48781966, 36 months,credit_card,Fully Paid,5000,12.29,166.77,RENT,35000,Not Verified,5505,43,18,7,5748.4
46134421,49242148, 36 months,credit_card,Charged Off,5600,14.65,193.17,RENT,34320,Source Verified,1874,37.5,8,5,1680.92
43288686,46305519, 36 months,credit_card,Fully Paid,7925,21.67,301.31,MORTGAGE,69352,Not Verified,4760,62.6,54,8,8044.27
61338186,65456899, 36 months,credit_card,Fully Paid,35000,14.65,1207.3,MORTGAGE,95000,Source Verified,15437,42.1,25,6,39278.86
55920340,59582134, 36 months,credit_card,Fully Paid,30000,9.17,956.37,MORTGAGE,86500,Source Verified,67869,65,32,7,31219.36
37652087,40415137, 36 months,credit_card,Fully Paid,6000,8.19,188.55,MORTGAGE,82000,Not Verified,15672,47.8,28,6,6448.14
62884710,67199438, 36 months,credit_card,Fully Paid,35000,6.89,1078.94,MORTGAGE,250000,Source Verified,21967,37.9,22,6,36047.69
65353348,69940100, 36 months,credit_card,Charged Off,30000,12.59,1004.91,MORTGAGE,130000,Source Verified,43997,75.1,41,11,6092.11
66483348,71209155, 36 months,credit_card,Charged Off,8400,7.89,262.8,MORTGAGE,80000,Source Verified,24347,96.6,25,2,1321.36
40674740,43540476, 36 months,credit_card,Fully Paid,15000,6.92,462.61,MORTGAGE,41790,Verified,14726,70.5,18,3,15874.35
43420125,46446869, 36 months,credit_card,Fully Paid,5000,11.53,164.96,MORTGAGE,41000,Not Verified,7400,24.3,14,7,5342.41
65597426,70230278, 36 months,credit_card,Fully Paid,12000,5.32,361.38,MORTGAGE,40000,Not Verified,10521,8.8,41,5,12513.99
45059278,48136997, 36 months,credit_card,Fully Paid,18600,12.69,623.94,RENT,115000,Verified,17,0.1,22,4,18744.24
40383659,43248458, 36 months,credit_card,Fully Paid,3000,13.66,102.04,RENT,15932,Verified,4498,73.7,14,3,3237.53
40361952,43226730, 36 months,credit_card,Fully Paid,10000,6.99,308.73,RENT,48000,Source Verified,21228,79.2,30,1,10800.74
41119314,43995039, 36 months,credit_card,Fully Paid,9300,5.93,282.63,RENT,71394,Verified,9264,36.8,17,1,9859.74
38630610,41414577, 36 months,credit_card,Fully Paid,15000,12.39,501.02,OWN,30132,Verified,17508,57.6,10,2,16105.01
38564671,41348431, 36 months,credit_card,Fully Paid,12075,14.99,418.53,RENT,32000,Not Verified,18259,61.1,19,4,14327.64
55198167,58768881, 36 months,credit_card,Charged Off,8750,12.69,293.52,MORTGAGE,33000,Verified,24356,59,40,6,1702.27
65742745,70375482, 36 months,credit_card,Fully Paid,15000,9.17,478.19,MORTGAGE,84000,Source Verified,16795,29,63,14,15839.55
55290463,58801240, 36 months,credit_card,Fully Paid,26000,6.24,793.81,OWN,83000,Source Verified,33151,31.6,25,4,26511.18
59303036,63190873, 36 months,credit_card,Charged Off,25000,16.55,885.73,RENT,150000,Source Verified,11145,76.3,24,10,4515.58
48394327,51643045, 36 months,credit_card,Fully Paid,10000,5.93,303.91,MORTGAGE,190000,Not Verified,27981,21,19,7,10086.13
41810179,44756892, 36 months,credit_card,Fully Paid,8000,12.69,268.36,OWN,34000,Source Verified,14089,49.8,26,6,9153.3
43286368,46303121, 36 months,credit_card,Fully Paid,9100,15.61,318.18,RENT,46000,Source Verified,18935,68.9,20,2,10868.54
63507292,67850100, 36 months,credit_card,Fully Paid,30000,11.49,989.14,RENT,218400,Source Verified,24365,94.8,24,7,30928.6
41257437,44164218, 36 months,credit_card,Fully Paid,10000,12.29,333.53,OWN,31200,Not Verified,6518,52.1,14,1,11370.45
60635175,64655888, 36 months,credit_card,Fully Paid,10000,6.24,305.31,MORTGAGE,160000,Source Verified,5248,11,35,9,10593.74
59189210,63076924, 36 months,credit_card,Fully Paid,16000,11.53,527.85,RENT,68000,Source Verified,15440,66.6,12,0,16006.15
38181424,40965156, 36 months,credit_card,Fully Paid,29500,6.03,897.85,OWN,100000,Source Verified,43398,57.1,43,0,31457.77001
60844499,64886327, 36 months,credit_card,Fully Paid,7000,11.53,230.94,RENT,32600,Verified,3982,29.1,11,5,7245.037191
63505738,67848507, 36 months,credit_card,Fully Paid,5875,13.99,200.77,RENT,35000,Source Verified,8486,41.4,21,10,6570.76
59699647,63643366, 36 months,credit_card,Charged Off,4625,19.99,171.86,MORTGAGE,55000,Verified,31848,55.1,33,5,2105.79
41860482,44807212, 36 months,credit_card,Charged Off,13050,13.33,441.79,MORTGAGE,31087,Verified,20287,74.9,22,1,7942.56
65180125,69706865, 36 months,credit_card,Fully Paid,12000,5.32,361.38,RENT,60000,Source Verified,18807,41.2,45,4,12299.2
45252346,48330076, 36 months,credit_card,Fully Paid,5000,8.18,157.1,RENT,71000,Not Verified,7086,34.1,29,5,5257.48
60237225,64213995, 36 months,credit_card,Fully Paid,10000,12.29,333.53,OWN,41000,Not Verified,2204,38.7,14,6,10195.48
48615299,51864041, 36 months,credit_card,Fully Paid,2500,6.68,76.83,RENT,55801,Not Verified,3391,20.1,13,1,2593.94
38519608,41313544, 36 months,credit_card,Fully Paid,10800,14.99,374.34,RENT,57000,Source Verified,27690,37.4,29,4,12697.98
65894296,70589011, 36 months,credit_card,Fully Paid,3450,9.17,109.99,RENT,55000,Not Verified,5255,43.8,16,5,3517.723794
54207623,57748356, 36 months,credit_card,Fully Paid,15000,7.89,469.29,MORTGAGE,70000,Source Verified,31852,55.7,46,9,15495.71
62042598,66235327, 36 months,credit_card,Fully Paid,5000,11.53,164.96,RENT,26100,Verified,5005,47.7,11,5,5074.67
40816414,43652145, 36 months,credit_card,Fully Paid,18300,13.99,625.37,OWN,66500,Verified,6356,18.4,19,5,20516.27
46536201,49673918, 36 months,credit_card,Charged Off,22400,13.99,765.48,MORTGAGE,75000,Source Verified,33457,52.1,30,7,10016.43
60841271,64883020, 36 months,credit_card,Fully Paid,15000,7.89,469.29,RENT,66000,Not Verified,6733,39.6,9,0,15238.73
49693641,53022370, 36 months,credit_card,Charged Off,3875,15.61,135.49,MORTGAGE,33000,Not Verified,17133,64.4,17,6,1761.75
39827383,42672109, 36 months,credit_card,Charged Off,3000,8.67,94.94,MORTGAGE,42000,Source Verified,4319,18.8,21,3,1042.9
46315599,49423350, 36 months,credit_card,Fully Paid,21000,17.57,754.68,OWN,57300,Verified,32980,67.7,31,5,22102.62991
37741148,40504046, 36 months,credit_card,Charged Off,12000,9.49,384.34,RENT,41000,Verified,15027,38.1,20,5,4983.77
43471317,46498100, 36 months,credit_card,Charged Off,35000,15.61,1223.77,OWN,85000,Verified,7768,70,15,3,8505.68
41298676,44205417, 36 months,credit_card,Fully Paid,15125,10.99,495.11,OWN,56000,Not Verified,16960,23,30,6,15568.67
64201468,68671217, 36 months,credit_card,Fully Paid,10000,5.32,301.15,OWN,35000,Not Verified,13693,14.5,36,2,10109.55302
64059358,68490141, 36 months,credit_card,Fully Paid,6000,5.32,180.69,RENT,35000,Verified,5532,24.3,11,2,6083.62
42295725,45262576, 36 months,credit_card,Fully Paid,15500,8.18,487.01,MORTGAGE,60000,Source Verified,6668,38.3,29,4,16578.29
46958671,50167406, 36 months,credit_card,Fully Paid,8500,18.25,308.37,RENT,42000,Verified,11303,30.7,25,6,8646.51
60870120,64911832, 36 months,credit_card,Fully Paid,10400,12.29,346.88,MORTGAGE,60000,Source Verified,28432,81.5,17,5,11502.46
59072627,62960431, 36 months,credit_card,Fully Paid,8875,11.53,292.79,RENT,70000,Source Verified,3574,21.8,15,5,9390.82
65771956,70404687, 36 months,credit_card,Fully Paid,6000,6.24,183.19,OWN,42000,Not Verified,14201,41.3,19,4,6298.76
68607141,73509983, 36 months,credit_card,Fully Paid,17600,5.32,530.03,MORTGAGE,88000,Source Verified,12203,34.4,42,5,18305.08
41043065,43918969, 36 months,credit_card,Charged Off,15000,9.99,483.94,RENT,40000,Verified,2658,25.6,33,4,3863.2
63621502,68017221, 36 months,credit_card,Fully Paid,14000,6.89,431.58,MORTGAGE,85000,Source Verified,21868,30.4,22,4,14673.37
40481464,43346218, 36 months,credit_card,Charged Off,24000,11.99,797.03,OWN,57000,Verified,39522,78.1,30,3,7177.88
56009984,59671757, 36 months,credit_card,Fully Paid,8650,10.99,283.15,RENT,42000,Source Verified,10871,74,21,4,9439.4
46314514,49422241, 36 months,credit_card,Fully Paid,19000,7.89,594.43,OWN,158000,Not Verified,18343,67.9,26,5,20454.85
41183821,44088540, 36 months,credit_card,Charged Off,30000,7.89,938.57,MORTGAGE,150000,Source Verified,31770,36.6,14,1,10986.55
38618293,41402189, 36 months,credit_card,Fully Paid,10000,6.99,308.73,OWN,32000,Verified,29667,46.1,26,5,10721.01
44745279,47812991, 36 months,credit_card,Fully Paid,12000,13.99,410.08,OWN,56791,Source Verified,22356,75.8,10,3,13463.89
61378269,65496983, 36 months,credit_card,Fully Paid,4000,12.29,133.42,RENT,36000,Source Verified,4104,13.2,21,3,4267.23
46832770,49980508, 36 months,credit_card,Fully Paid,6050,14.65,208.69,RENT,29496,Verified,7322,51,12,6,6099.25
51918329,55348112, 36 months,credit_card,Fully Paid,16000,7.26,495.94,MORTGAGE,120000,Not Verified,6341,13.4,34,5,16193.94
61732553,65902277, 36 months,credit_card,Fully Paid,4800,13.33,162.5,RENT,65000,Verified,10674,86.8,33,5,5023.04
62135566,66332288, 36 months,credit_card,Fully Paid,8400,8.18,263.93,MORTGAGE,100000,Not Verified,10307,47.2,11,4,8711.740001
38518667,41312570, 36 months,credit_card,Fully Paid,23900,8.19,751.04,MORTGAGE,48000,Verified,56239,70,26,6,24413.46
46446648,49584382, 36 months,credit_card,Fully Paid,15000,6.92,462.61,MORTGAGE,67000,Not Verified,18487,36.4,31,4,15348.02
58902298,62765014, 36 months,credit_card,Fully Paid,16000,8.18,502.72,MORTGAGE,60000,Not Verified,8158,58.3,16,1,17336.16
56090861,59752681, 36 months,credit_card,Fully Paid,18000,10.99,589.22,MORTGAGE,61000,Not Verified,25776,51.3,21,5,18017.81
63175352,67517095, 36 months,credit_card,Fully Paid,6525,20.99,245.8,OWN,34000,Verified,14142,82.7,30,4,7239.94
55390376,58992094, 36 months,credit_card,Fully Paid,20500,9.17,653.52,MORTGAGE,107000,Verified,12556,68,22,5,21703.79
46756347,49904207, 36 months,credit_card,Fully Paid,16000,17.57,575,MORTGAGE,75000,Verified,13535,41.5,27,7,18995.27
41378155,44284867, 36 months,credit_card,Fully Paid,4000,7.89,125.15,MORTGAGE,106000,Verified,3308,30.3,32,4,4305.52
41379468,44286234, 36 months,credit_card,Fully Paid,16000,8.18,502.72,MORTGAGE,64000,Source Verified,13707,45.1,27,5,16834.84
40951644,43827467, 36 months,credit_card,Fully Paid,25000,6.92,771.02,MORTGAGE,93000,Verified,18769,33.8,37,10,27018.29
61552482,65671299, 36 months,credit_card,Fully Paid,8000,7.89,250.29,RENT,50000,Verified,6321,82.1,12,4,8587.51
43389726,46416464, 36 months,credit_card,Charged Off,35000,15.61,1223.77,RENT,80000,Verified,42814,99.1,27,6,14316.83
59222147,63109951, 36 months,credit_card,Charged Off,10750,11.53,354.65,MORTGAGE,50000,Not Verified,16910,32.1,20,7,2468.78
51916955,55346697, 36 months,credit_card,Charged Off,29350,17.57,1054.76,RENT,60000,Source Verified,9113,35.7,23,5,13658.9
50627764,54007584, 36 months,credit_card,Charged Off,16000,15.61,559.44,RENT,108000,Source Verified,11700,86.7,7,5,5007.21
51175539,54585257, 36 months,credit_card,Fully Paid,8000,8.18,251.36,RENT,80000,Not Verified,13093,86.7,20,2,8473.19
40593710,43458580, 36 months,credit_card,Charged Off,8000,6.49,245.16,MORTGAGE,72000,Not Verified,22644,53.9,18,2,2646.35
38445883,41229672, 36 months,credit_card,Fully Paid,8400,12.99,282.99,RENT,53000,Not Verified,8823,36.5,11,5,9642.250002
47991551,51231318, 36 months,credit_card,Charged Off,16000,9.17,510.07,MORTGAGE,55000,Source Verified,14676,78.9,23,3,5617.72
65160251,69686990, 36 months,credit_card,Fully Paid,10000,7.26,309.97,MORTGAGE,85000,Not Verified,7091,22.5,15,4,10360.56624
59251757,63139569, 36 months,credit_card,Fully Paid,13000,9.17,414.43,MORTGAGE,102000,Source Verified,37667,81,52,7,14089.2
65774785,70407583, 36 months,credit_card,Fully Paid,6000,8.18,188.52,RENT,40000,Not Verified,2472,24,35,6,6038.1
63409777,67752628, 36 months,credit_card,Fully Paid,5000,6.89,154.14,OWN,75000,Verified,5721,22.2,29,2,5082.06
38626318,41410121, 36 months,credit_card,Charged Off,30000,12.39,1002.03,MORTGAGE,180000,Verified,68531,54.9,31,6,16058.61
51846886,55276615, 36 months,credit_card,Fully Paid,16000,6.89,493.23,RENT,88600,Source Verified,18234,76,10,1,16438.38
40993268,43869191, 36 months,credit_card,Fully Paid,11000,6.92,339.25,OWN,48000,Not Verified,15181,22.4,42,11,11837.41
55959544,59621310, 36 months,credit_card,Fully Paid,12700,7.89,397.33,MORTGAGE,50000,Not Verified,16868,22.4,41,6,13206.73
46808704,49956657, 36 months,credit_card,Charged Off,20000,9.99,645.25,RENT,74000,Verified,19802,98,16,3,2569.9
51856630,55286353, 36 months,credit_card,Fully Paid,25000,9.99,806.57,MORTGAGE,132500,Source Verified,33671,58.6,41,10,26926.9
40922517,43798362, 36 months,credit_card,Fully Paid,8325,18.84,304.49,RENT,65000,Source Verified,3465,32.1,14,8,8438.28
46918551,50107373, 36 months,credit_card,Fully Paid,35000,16.55,1240.03,RENT,165300,Verified,76892,91.2,20,1,41238.55
48996635,52285363, 36 months,credit_card,Fully Paid,5000,9.17,159.4,MORTGAGE,41500,Not Verified,2909,17,21,6,5300.25
60497459,64518238, 36 months,credit_card,Fully Paid,15000,11.53,494.86,MORTGAGE,200000,Verified,314245,68.6,28,5,16519.76
55514753,59116532, 36 months,credit_card,Fully Paid,20000,10.99,654.68,RENT,108000,Source Verified,8780,34.2,14,7,22339.64
62489883,66752607, 36 months,credit_card,Fully Paid,18000,5.32,542.07,MORTGAGE,150000,Not Verified,159945,59.2,17,1,18630.91
50054468,53413230, 36 months,credit_card,Fully Paid,18000,9.17,573.83,MORTGAGE,45000,Not Verified,0,0,16,2,19923.8
43255623,46262347, 36 months,credit_card,Charged Off,3500,12.29,116.74,RENT,10000,Verified,4931,24.4,32,8,1551.67
56120051,59781854, 36 months,credit_card,Fully Paid,22775,9.17,726.05,RENT,55000,Not Verified,12367,38.4,28,2,23016.4
55320353,58922065, 36 months,credit_card,Fully Paid,9800,9.17,312.42,MORTGAGE,36000,Not Verified,9449,69,18,1,10020.78
46916840,50105587, 36 months,credit_card,Charged Off,12000,9.99,387.15,MORTGAGE,35000,Not Verified,3977,35.2,23,6,5026.29
55161662,58732492, 36 months,credit_card,Fully Paid,20000,8.18,628.39,MORTGAGE,180000,Verified,33975,94.6,23,6,21542.16
37328026,40090738, 36 months,credit_card,Fully Paid,14500,9.49,464.41,RENT,103000,Source Verified,16597,94.8,29,3,15915.97
50596964,53976738, 36 months,credit_card,Fully Paid,7325,11.53,241.66,OWN,33500,Source Verified,7280,92.2,20,2,7866.66
46673719,49821521, 36 months,credit_card,Fully Paid,24000,12.29,800.48,MORTGAGE,200000,Verified,25488,26.3,49,13,25977.39
65821862,70454587, 36 months,credit_card,Fully Paid,12000,6.89,369.93,RENT,40000,Not Verified,13491,43.5,21,4,12655.37
65272254,69858000, 36 months,credit_card,Fully Paid,6700,13.67,227.92,RENT,29664,Verified,3428,70,27,6,7348.34
54474939,58055700, 36 months,credit_card,Fully Paid,27000,6.89,832.33,RENT,60732,Source Verified,28101,61.1,55,1,28948.63
55554916,59156681, 36 months,credit_card,Fully Paid,35000,7.89,1095,MORTGAGE,100000,Source Verified,41728,79.3,16,1,37878.41
52016632,55446356, 36 months,credit_card,Fully Paid,8000,8.18,251.36,OWN,42384,Verified,34277,59.8,43,4,8666.14
60890922,64932658, 36 months,credit_card,Fully Paid,24000,5.32,722.76,MORTGAGE,196000,Source Verified,28750,91.3,23,2,25157.04
42763394,45760122, 36 months,credit_card,Fully Paid,19350,10.99,633.41,RENT,45000,Verified,19039,55.5,20,1,20144.7
63600806,67996534, 36 months,credit_card,Fully Paid,4550,13.18,153.71,OWN,22000,Not Verified,3632,39,9,6,4682.94
42333500,45310231, 36 months,credit_card,Fully Paid,10000,11.53,329.91,MORTGAGE,53000,Not Verified,9518,82.1,20,2,11487.28
39701166,42524950, 36 months,credit_card,Charged Off,6000,11.44,197.69,RENT,70000,Not Verified,4493,34.6,13,3,3155.41
63284814,67526546, 36 months,credit_card,Fully Paid,24000,10.99,785.62,MORTGAGE,107000,Verified,33794,54.1,14,5,26368.06001
40198320,43063080, 36 months,credit_card,Charged Off,20000,12.39,668.02,RENT,45000,Source Verified,18245,68.8,25,3,10056.26
43286416,46303169, 36 months,credit_card,Fully Paid,5000,6.68,153.66,MORTGAGE,114500,Source Verified,23658,24.1,24,5,5183.99
53494842,57025597, 36 months,credit_card,Fully Paid,6400,10.99,209.5,RENT,55000,Not Verified,11836,56.9,44,3,7013.85
50517196,53896982, 36 months,credit_card,Fully Paid,2600,12.69,87.22,RENT,56000,Verified,28074,90,39,6,2715.19
61459237,65577970, 36 months,credit_card,Fully Paid,15000,11.53,494.86,MORTGAGE,100000,Source Verified,16899,63.8,36,5,15879.29
50456002,53835750, 36 months,credit_card,Fully Paid,8000,6.89,246.62,OWN,75000,Verified,9491,8.3,65,10,8469.5
58512808,62353553, 36 months,credit_card,Fully Paid,9675,12.29,322.7,MORTGAGE,32000,Source Verified,14876,99.2,9,1,10110.77
63328595,67670407, 36 months,credit_card,Fully Paid,3200,7.89,100.12,RENT,96000,Not Verified,41750,97.1,11,3,3321.15
62619935,66882669, 36 months,credit_card,Charged Off,9775,16.55,346.33,OWN,23292,Verified,12392,88.5,37,3,1742.75
41144496,44020507, 36 months,credit_card,Fully Paid,12000,12.69,402.54,RENT,37000,Source Verified,12048,82,15,6,12337.38
61523756,65642603, 36 months,credit_card,Charged Off,3600,12.69,120.77,RENT,30000,Source Verified,18007,60,26,3,597.51
40354906,43219815, 36 months,credit_card,Fully Paid,15000,11.99,498.15,RENT,75000,Not Verified,19397,67.6,11,2,16946.31
59211984,63099782, 36 months,credit_card,Fully Paid,26400,7.89,825.95,RENT,95000,Source Verified,21630,73.8,11,2,28095.54
